0.0524981	3.967e-06	0.0909338
0.0524922	1.5868e-05	0.0909372
0.0524825	3.57e-05	0.0909428
0.0524688	6.3458e-05	0.0909507
0.0524512	9.9137e-05	0.0909608
0.0524297	0.000142727	0.0909731
0.0524043	0.000194222	0.0909877
0.0523748	0.000253605	0.0910045
0.0523413	0.000320867	0.0910236
0.0523038	0.000395991	0.0910449
0.0522621	0.000478958	0.0910684
0.0522164	0.000569755	0.0910941
0.0521665	0.000668353	0.091122
0.0521124	0.000774736	0.0911521
0.0520539	0.000888872	0.0911844
0.0519912	0.00101074	0.091219
0.0519241	0.00114031	0.0912557
0.0518525	0.00127755	0.0912945
0.0517764	0.00142242	0.0913355
0.0516958	0.00157489	0.0913787
0.0516104	0.00173493	0.0914241
0.0515204	0.00190249	0.0914715
0.0514255	0.00207752	0.0915211
0.0513257	0.00225999	0.0915728
0.0512209	0.00244985	0.0916265
0.051111	0.00264704	0.0916824
0.050996	0.00285151	0.0917403
0.0508757	0.00306321	0.0918002
0.05075	0.00328208	0.0918622
0.0506188	0.00350806	0.0919262
0.0504821	0.00374108	0.0919922
0.0503396	0.00398107	0.0920602
0.0501913	0.00422797	0.0921301
0.0500381	0.00448002	0.0922015
0.0498833	0.00473172	0.0922728
0.0497272	0.00498263	0.0923439
0.0495696	0.00523275	0.0924147
0.0494107	0.00548207	0.0924853
0.0492505	0.00573059	0.0925557
0.0490889	0.0059783	0.0926258
0.0489259	0.00622519	0.0926958
0.0487616	0.00647126	0.0927655
0.048596	0.0067165	0.0928349
0.048429	0.0069609	0.0929041
0.0482608	0.00720445	0.0929731
0.0480911	0.00744716	0.0930418
0.0479202	0.007689	0.0931103
0.047748	0.00792999	0.0931786
0.0475744	0.0081701	0.0932466
0.0473996	0.00840933	0.0933143
0.0472234	0.00864768	0.0933819
0.047046	0.00888514	0.0934491
0.0468672	0.0091217	0.0935161
0.0466872	0.00935735	0.0935828
0.0465059	0.0095921	0.0936493
0.0463233	0.00982593	0.0937156
0.0461395	0.0100588	0.0937815
0.0459544	0.0102908	0.0938472
0.045768	0.0105219	0.0939127
0.0455804	0.010752	0.0939778
0.0453915	0.0109811	0.0940427
0.0452014	0.0112093	0.0941073
0.04501	0.0114365	0.0941717
0.0448174	0.0116628	0.0942358
0.0446236	0.0118881	0.0942996
0.0444285	0.0121124	0.0943631
0.0442323	0.0123358	0.0944264
0.0440348	0.0125581	0.0944893
0.0438361	0.0127794	0.094552
0.0436362	0.0129998	0.0946144
0.0434351	0.0132191	0.0946765
0.0432328	0.0134374	0.0947384
0.0430294	0.0136547	0.0947999
0.0428247	0.013871	0.0948612
0.0426189	0.0140862	0.0949221
0.0424119	0.0143004	0.0949828
0.0422038	0.0145135	0.0950431
0.0419945	0.0147256	0.0951032
0.0417841	0.0149366	0.095163
0.0415724	0.0151466	0.0952224
0.0413597	0.0153555	0.0952816
0.0411458	0.0155633	0.0953405
0.0409308	0.0157701	0.095399
0.0407147	0.0159757	0.0954573
0.0404975	0.0161803	0.0955152
0.0402791	0.0163838	0.0955728
0.0400597	0.0165861	0.0956301
0.0398391	0.0167874	0.0956871
0.0396175	0.0169875	0.0957438
0.0393948	0.0171866	0.0958002
0.0391709	0.0173845	0.0958562
0.0389461	0.0175812	0.095912
0.0387201	0.0177769	0.0959674
0.0384931	0.0179714	0.0960225
0.038265	0.0181647	0.0960772
0.0380359	0.0183569	0.0961317
0.0378058	0.0185479	0.0961858
0.0375746	0.0187378	0.0962395
0.0373423	0.0189265	0.096293
0.0371091	0.0191141	0.0963461
0.0368748	0.0193004	0.0963989
0.0366395	0.0194856	0.0964513
0.0364033	0.0196696	0.0965034
0.036166	0.0198524	0.0965552
0.0359277	0.020034	0.0966066
0.0356884	0.0202144	0.0966577
0.0354482	0.0203936	0.0967085
0.035207	0.0205715	0.0967589
0.0349648	0.0207483	0.0968089
0.0347217	0.0209238	0.0968586
0.0344776	0.0210981	0.096908
0.0342326	0.0212712	0.096957
0.0339866	0.0214431	0.0970057
0.0337397	0.0216137	0.097054
0.0334919	0.021783	0.097102
0.0332432	0.0219511	0.0971496
0.0329935	0.022118	0.0971968
0.032743	0.0222835	0.0972437
0.0324915	0.0224479	0.0972903
0.0322392	0.0226109	0.0973364
0.0319859	0.0227727	0.0973823
0.0317318	0.0229332	0.0974277
0.0314768	0.0230924	0.0974728
0.031221	0.0232503	0.0975175
0.0309643	0.023407	0.0975619
0.0307068	0.0235623	0.0976059
0.0304484	0.0237164	0.0976495
0.0301892	0.0238691	0.0976928
0.0299291	0.0240205	0.0977357
0.0296682	0.0241707	0.0977782
0.0294066	0.0243195	0.0978203
0.0291441	0.0244669	0.0978621
0.0288808	0.0246131	0.0979035
0.0286167	0.0247579	0.0979445
0.0283518	0.0249014	0.0979852
0.0280862	0.0250436	0.0980254
0.0278198	0.0251844	0.0980653
0.0275526	0.0253239	0.0981048
0.0272847	0.025462	0.0981439
0.027016	0.0255988	0.0981827
0.0267466	0.0257342	0.098221
0.0264764	0.0258683	0.098259
0.0262056	0.026001	0.0982966
0.025934	0.0261323	0.0983338
0.0256617	0.0262623	0.0983706
0.0253886	0.0263909	0.098407
0.0251149	0.0265181	0.098443
0.0248405	0.0266439	0.0984787
0.0245655	0.0267684	0.0985139
0.0242897	0.0268915	0.0985488
0.0240133	0.0270131	0.0985832
0.0237362	0.0271334	0.0986173
0.0234585	0.0272523	0.098651
0.0231801	0.0273698	0.0986842
0.0229011	0.0274858	0.0987171
0.0226215	0.0276005	0.0987496
0.0223412	0.0277138	0.0987817
0.0220604	0.0278256	0.0988133
0.0217789	0.027936	0.0988446
0.0214969	0.028045	0.0988755
0.0212142	0.0281526	0.0989059
0.020931	0.0282588	0.098936
0.0206472	0.0283635	0.0989657
0.0203628	0.0284668	0.0989949
0.0200778	0.0285687	0.0990238
0.0197924	0.0286691	0.0990522
0.0195063	0.0287681	0.0990803
0.0192198	0.0288657	0.0991079
0.0189327	0.0289618	0.0991351
0.0186451	0.0290564	0.0991619
0.0183569	0.0291496	0.0991883
0.0180683	0.0292414	0.0992143
0.0177792	0.0293317	0.0992399
0.0174896	0.0294205	0.099265
0.0171995	0.0295079	0.0992898
0.0169089	0.0295938	0.0993141
0.0166179	0.0296783	0.099338
0.0163264	0.0297612	0.0993615
0.0160345	0.0298428	0.0993846
0.0157422	0.0299228	0.0994073
0.0154494	0.0300014	0.0994295
0.0151561	0.0300785	0.0994514
0.0148625	0.0301541	0.0994728
0.0145685	0.0302282	0.0994938
0.014274	0.0303009	0.0995144
0.0139792	0.030372	0.0995345
0.013684	0.0304417	0.0995543
0.0133884	0.0305099	0.0995736
0.0130924	0.0305766	0.0995925
0.0127961	0.0306418	0.0996109
0.0124994	0.0307055	0.099629
0.0122024	0.0307678	0.0996466
0.0119051	0.0308285	0.0996638
0.0116074	0.0308877	0.0996806
0.0113094	0.0309455	0.0996969
0.0110111	0.0310017	0.0997128
0.0107125	0.0310564	0.0997283
0.0104136	0.0311096	0.0997434
0.0101144	0.0311613	0.099758
0.00981495	0.0312115	0.0997723
0.00951522	0.0312602	0.0997861
0.00921524	0.0313074	0.0997994
0.00891499	0.0313531	0.0998124
0.0086145	0.0313972	0.0998249
0.00831378	0.0314399	0.0998369
0.00801283	0.031481	0.0998486
0.00771166	0.0315206	0.0998598
0.00741028	0.0315587	0.0998706
0.00710869	0.0315953	0.099881
0.00680692	0.0316303	0.0998909
0.00650495	0.0316638	0.0999004
0.0062028	0.0316959	0.0999094
0.00590049	0.0317263	0.0999181
0.00559801	0.0317553	0.0999263
0.00529538	0.0317827	0.0999341
0.0049926	0.0318087	0.0999414
0.00468969	0.031833	0.0999483
0.00438665	0.0318559	0.0999548
0.00408349	0.0318772	0.0999608
0.00378021	0.0318971	0.0999664
0.00347684	0.0319153	0.0999716
0.00317337	0.0319321	0.0999763
0.00286981	0.0319473	0.0999807
0.00256617	0.031961	0.0999845
0.00226247	0.0319732	0.099988
0.0019587	0.0319838	0.099991
0.00165487	0.0319929	0.0999936
0.001351	0.0320005	0.0999957
0.0010471	0.0320065	0.0999974
0.000743162	0.032011	0.0999987
0.000439205	0.032014	0.0999995
0.000135237	0.0320155	0.1
-0.000168732	0.0320154	0.0999999
-0.000472699	0.0320137	0.0999995
-0.000776653	0.0320106	0.0999986
-0.00108059	0.0320059	0.0999973
-0.00138449	0.0319997	0.0999955
-0.00168835	0.031992	0.0999933
-0.00199217	0.0319827	0.0999907
-0.00229594	0.0319719	0.0999876
-0.00259964	0.0319596	0.0999841
-0.00290327	0.0319457	0.0999802
-0.00320682	0.0319303	0.0999758
-0.00351028	0.0319134	0.0999711
-0.00381365	0.0318949	0.0999658
-0.00411691	0.031875	0.0999602
-0.00442006	0.0318535	0.0999541
-0.00472308	0.0318304	0.0999476
-0.00502597	0.0318059	0.0999406
-0.00532874	0.0317798	0.0999332
-0.00563135	0.0317522	0.0999254
-0.00593381	0.0317231	0.0999171
-0.00623611	0.0316924	0.0999085
-0.00653823	0.0316602	0.0998993
-0.00684018	0.0316265	0.0998898
-0.00714194	0.0315913	0.0998798
-0.0074435	0.0315546	0.0998694
-0.00774486	0.0315163	0.0998586
-0.00804601	0.0314765	0.0998473
-0.00834693	0.0314352	0.0998356
-0.00864763	0.0313924	0.0998235
-0.00894809	0.0313481	0.099811
-0.00924831	0.0313023	0.099798
-0.00954827	0.0312549	0.0997846
-0.00984797	0.0312061	0.0997707
-0.0101474	0.0311557	0.0997565
-0.0104466	0.0311038	0.0997418
-0.0107454	0.0310504	0.0997266
-0.011044	0.0309956	0.0997111
-0.0113423	0.0309392	0.0996951
-0.0116402	0.0308813	0.0996787
-0.0119378	0.0308219	0.0996619
-0.0122352	0.030761	0.0996447
-0.0125321	0.0306986	0.099627
-0.0128288	0.0306347	0.0996089
-0.013125	0.0305693	0.0995904
-0.013421	0.0305025	0.0995715
-0.0137165	0.0304341	0.0995521
-0.0140117	0.0303643	0.0995323
-0.0143065	0.0302929	0.0995121
-0.0146009	0.0302201	0.0994915
-0.0148949	0.0301458	0.0994705
-0.0151885	0.0300701	0.099449
-0.0154816	0.0299928	0.0994271
-0.0157744	0.0299141	0.0994048
-0.0160667	0.0298339	0.0993821
-0.0163586	0.0297522	0.099359
-0.01665	0.029669	0.0993354
-0.016941	0.0295844	0.0993114
-0.0172315	0.0294983	0.0992871
