2.16544e-05	4.61202e-05	1.02453e-05
-0.00789483	4.95505	-0.0914869
-0.318626	4.94484	-0.0919615
-0.628162	4.91518	-0.0927148
-0.935233	4.86623	-0.093281
-1.2386	4.79813	-0.0934745
-1.53706	4.7112	-0.0930878
-1.82938	4.60577	-0.0913662
-2.11445	4.48229	-0.0885632
-2.39113	4.3412	-0.084305
-2.65832	4.18311	-0.0784342
-2.91508	4.00857	-0.071898
-3.16021	3.81841	-0.0628227
-3.39288	3.61331	-0.051962
-3.61221	3.39405	-0.0397665
-3.81733	3.16151	-0.0261782
-4.00743	2.9166	-0.0110458
-4.18181	2.66029	0.00531675
-4.33988	2.39341	0.0216032
-4.48088	2.11732	0.0399158
-4.60432	1.83289	0.0589205
-4.70976	1.54124	0.0782075
-4.79679	1.24347	0.0974423
-4.86507	0.940785	0.116526
-4.91431	0.634317	0.135241
-4.94431	0.325282	0.153182
-4.95494	0.0144951	0.166035
-4.94611	-0.296424	0.177889
-4.91789	-0.6058	0.193399
-4.87024	-0.913495	0.201388
-4.80353	-1.21709	0.213902
-4.71791	-1.51608	0.224277
-4.61364	-1.80919	0.232271
-4.49118	-2.09531	0.238132
-4.35089	-2.37325	0.241589
-4.19338	-2.64195	0.242647
-4.01921	-2.90028	0.241364
-3.82851	-3.1479	0.228152
-3.62314	-3.38232	0.223326
-3.40332	-3.60345	0.216247
-3.1699	-3.81035	0.207205
-2.92382	-4.00218	0.196203
-2.66606	-4.17818	0.183455
-2.3976	-4.33759	0.169286
-2.11962	-4.47982	0.154091
-1.83314	-4.60426	0.137849
-1.53936	-4.71045	0.120905
-1.23946	-4.79789	0.103616
-0.934625	-4.86632	0.08618
-0.625403	-4.9156	0.0606616
-0.314554	-4.94508	0.0449182
-0.00252173	-4.95507	0.0299542
0.310037	-4.9454	0.00913799
0.620594	-4.91617	-0.00294551
0.92861	-4.86749	-0.0138421
1.23326	-4.79955	-0.0279871
1.53239	-4.71277	-0.0346963
